raw_filename,degraded_filename,restored_filename,degradation_type,predicted_problem,mse_degraded,mse_restored,mse_improvement,psnr_degraded,psnr_restored,psnr_improvement,ssim_degraded,ssim_restored,ssim_improvement,comparison_path
raw_0009.png,deg_0009_blurry.png,res_0009_blurry.png,blurry,blurry,140.55812072753906,129.33050537109375,11.227615356445312,26.652244188911713,27.01379386244576,0.36154967353404643,0.8602620363235474,0.8685840964317322,0.008322060108184814,comparisons\blurry\cmp_0009_blurry.png
raw_0009.png,deg_0009_noisy.png,res_0009_noisy.png,noisy,noisy,564.6965942382812,136.88809204101562,427.8085021972656,20.61265192412033,26.767146905703658,6.15449498158333,0.4375344514846802,0.7475892305374146,0.3100547790527344,comparisons\noisy\cmp_0009_noisy.png
raw_0009.png,deg_0009_color_shift.png,res_0009_color_shift.png,color_shift,normal,658.2293701171875,658.2293701171875,0.0,19.94703104308441,19.94703104308441,0.0,0.995267391204834,0.995267391204834,0.0,comparisons\color_shift\cmp_0009_color_shift.png
raw_0010.png,deg_0010_dark.png,res_0010_dark.png,dark,low_contrast,12144.140625,8694.8125,3449.328125,7.287135733056425,8.738201398073107,1.4510656650166824,0.6767137050628662,0.8151596188545227,0.1384459137916565,comparisons\dark\cmp_0010_dark.png
raw_0010.png,deg_0010_low_contrast.png,res_0010_low_contrast.png,low_contrast,low_contrast,2054.626708984375,1927.816162109375,126.810546875,15.003474314706214,15.280147439505438,0.276673124799224,0.8800702691078186,0.9526881575584412,0.07261788845062256,comparisons\low_contrast\cmp_0010_low_contrast.png
raw_0010.png,deg_0010_blurry.png,res_0010_blurry.png,blurry,blurry,157.6166534423828,150.8727264404297,6.743927001953125,26.154782586532516,26.34469622265009,0.1899136361175735,0.7774614095687866,0.7858433723449707,0.008381962776184082,comparisons\blurry\cmp_0010_blurry.png
raw_0010.png,deg_0010_noisy.png,res_0010_noisy.png,noisy,noisy,546.3248291015625,178.131591796875,368.1932373046875,20.75629422303242,25.62339412059667,4.867099897564252,0.3915026783943176,0.6519361138343811,0.2604334354400635,comparisons\noisy\cmp_0010_noisy.png
raw_0010.png,deg_0010_color_shift.png,res_0010_color_shift.png,color_shift,color_shift,1533.6011962890625,54.28447341918945,1479.316722869873,16.273679222253847,30.784047315114258,14.51036809286041,0.9957017302513123,0.9963008165359497,0.0005990862846374512,comparisons\color_shift\cmp_0010_color_shift.png
raw_0011.png,deg_0011_dark.png,res_0011_dark.png,dark,dark,5013.65478515625,1620.03271484375,3393.6220703125,11.129259335319366,16.035565761199344,4.906306425879977,0.6363919973373413,0.8678597211837769,0.23146772384643555,comparisons\dark\cmp_0011_dark.png
raw_0011.png,deg_0011_low_contrast.png,res_0011_low_contrast.png,low_contrast,low_contrast,1213.1268310546875,444.9810791015625,768.145751953125,17.29174152624831,21.647388159914346,4.355646633666037,0.7889243364334106,0.959279477596283,0.17035514116287231,comparisons\low_contrast\cmp_0011_low_contrast.png
raw_0011.png,deg_0011_blurry.png,res_0011_blurry.png,blurry,blurry,114.86508178710938,101.03334045410156,13.831741333007812,27.528923347204387,28.086156486111392,0.5572331389070051,0.865273654460907,0.8772521615028381,0.011978507041931152,comparisons\blurry\cmp_0011_blurry.png
raw_0011.png,deg_0011_noisy.png,res_0011_noisy.png,noisy,noisy,590.602783203125,126.38783264160156,464.21495056152344,20.417848716304672,27.113750944449574,6.695902228144902,0.4986158013343811,0.7981191873550415,0.2995033860206604,comparisons\noisy\cmp_0011_noisy.png
raw_0011.png,deg_0011_color_shift.png,res_0011_color_shift.png,color_shift,color_shift,661.3295288085938,24.25275993347168,637.0767688751221,19.92662446190058,34.28319192953395,14.356567467633369,0.996880054473877,0.9980250000953674,0.0011449456214904785,comparisons\color_shift\cmp_0011_color_shift.png
raw_0012.png,deg_0012_dark.png,res_0012_dark.png,dark,dark,4405.8427734375,1496.430908203125,2909.411865234375,11.690513659757336,16.380236910641194,4.689723250883858,0.6551975011825562,0.8860766887664795,0.23087918758392334,comparisons\dark\cmp_0012_dark.png
raw_0012.png,deg_0012_low_contrast.png,res_0012_low_contrast.png,low_contrast,low_contrast,1647.0950927734375,896.5906372070312,750.5044555664062,15.96361687578787,18.604861615049366,2.641244739261495,0.799210786819458,0.9400724172592163,0.1408616304397583,comparisons\low_contrast\cmp_0012_low_contrast.png
raw_0012.png,deg_0012_blurry.png,res_0012_blurry.png,blurry,blurry,194.2817840576172,177.52720642089844,16.75457763671875,25.24648277993919,25.638154418258704,0.3916716383195151,0.8218957781791687,0.8343562483787537,0.012460470199584961,comparisons\blurry\cmp_0012_blurry.png
raw_0012.png,deg_0012_noisy.png,res_0012_noisy.png,noisy,noisy,561.955810546875,140.2712860107422,421.6845245361328,20.63378194747574,26.661115822369794,6.027333874894055,0.4500047564506531,0.7545090913772583,0.3045043349266052,comparisons\noisy\cmp_0012_noisy.png
raw_0012.png,deg_0012_color_shift.png,res_0012_color_shift.png,color_shift,normal,529.9063110351562,529.9063110351562,0.0,20.88881268997623,20.88881268997623,0.0,0.9958340525627136,0.9958340525627136,0.0,comparisons\color_shift\cmp_0012_color_shift.png
raw_0013.png,deg_0013_dark.png,res_0013_dark.png,dark,dark,4992.43115234375,1943.402099609375,3049.029052734375,11.14768276381428,15.245176932715205,4.0974941689009245,0.646008312702179,0.8817393183708191,0.23573100566864014,comparisons\dark\cmp_0013_dark.png
raw_0013.png,deg_0013_low_contrast.png,res_0013_low_contrast.png,low_contrast,low_contrast,1985.50732421875,1207.1357421875,778.37158203125,15.152088674222162,17.313242516916105,2.1611538426939436,0.7420024275779724,0.8789402842521667,0.13693785667419434,comparisons\low_contrast\cmp_0013_low_contrast.png
raw_0013.png,deg_0013_blurry.png,res_0013_blurry.png,blurry,blurry,391.4111633300781,367.5596923828125,23.851470947265625,22.20447152975884,22.4775248148227,0.2730532850638596,0.7512323260307312,0.764070451259613,0.012838125228881836,comparisons\blurry\cmp_0013_blurry.png
raw_0013.png,deg_0013_noisy.png,res_0013_noisy.png,noisy,noisy,535.531005859375,228.4842529296875,307.0467529296875,20.842957404454854,24.542240868839396,3.6992834643845427,0.5088688135147095,0.7325893044471741,0.2237204909324646,comparisons\noisy\cmp_0013_noisy.png
raw_0013.png,deg_0013_color_shift.png,res_0013_color_shift.png,color_shift,normal,555.88671875,555.88671875,0.0,20.680940628726884,20.680940628726884,0.0,0.9965946674346924,0.9965946674346924,0.0,comparisons\color_shift\cmp_0013_color_shift.png
raw_0014.png,deg_0014_dark.png,res_0014_dark.png,dark,dark,2653.412109375,726.3043823242188,1927.1077270507812,13.892756540713819,19.519616962831577,5.626860422117758,0.6251543760299683,0.8989728093147278,0.2738184332847595,comparisons\dark\cmp_0014_dark.png
raw_0014.png,deg_0014_low_contrast.png,res_0014_low_contrast.png,low_contrast,low_contrast,1825.003173828125,1178.4696044921875,646.5335693359375,15.518167368015305,17.41761975341088,1.8994523853955734,0.7069820761680603,0.8786904215812683,0.171708345413208,comparisons\low_contrast\cmp_0014_low_contrast.png
raw_0014.png,deg_0014_blurry.png,res_0014_blurry.png,blurry,dark,291.98876953125,1481.455078125,-1189.46630859375,23.477142129277183,16.42391873879525,-7.053223390481932,0.6908109188079834,0.5990447998046875,-0.0917661190032959,comparisons\blurry\cmp_0014_blurry.png
raw_0014.png,deg_0014_noisy.png,res_0014_noisy.png,noisy,dark,547.030517578125,1749.8604736328125,-1202.8299560546875,20.75068805565413,15.700769395799583,-5.049918659854548,0.5498355627059937,0.47503793239593506,-0.0747976303100586,comparisons\noisy\cmp_0014_noisy.png
raw_0014.png,deg_0014_color_shift.png,res_0014_color_shift.png,color_shift,dark,316.4955139160156,1289.8515625,-973.3560485839844,23.12712802265966,17.025406267674207,-6.101721754985455,0.9970777034759521,0.8777209520339966,-0.11935675144195557,comparisons\color_shift\cmp_0014_color_shift.png
raw_0015.png,deg_0015_dark.png,res_0015_dark.png,dark,dark,5039.9287109375,1764.7635498046875,3275.1651611328125,11.106559674115573,15.663938357866229,4.557378683750656,0.6833358407020569,0.9078558087348938,0.22451996803283691,comparisons\dark\cmp_0015_dark.png
raw_0015.png,deg_0015_low_contrast.png,res_0015_low_contrast.png,low_contrast,low_contrast,1620.3359375,848.1696166992188,772.1663208007812,16.034752965243626,18.845976498489247,2.81122353324562,0.8027819395065308,0.9015379548072815,0.09875601530075073,comparisons\low_contrast\cmp_0015_low_contrast.png
raw_0015.png,deg_0015_blurry.png,res_0015_blurry.png,blurry,blurry,43.28285217285156,38.149410247802734,5.133441925048828,31.767644894968058,32.315925322887985,0.5482804279199271,0.9393775463104248,0.9440334439277649,0.004655897617340088,comparisons\blurry\cmp_0015_blurry.png
raw_0015.png,deg_0015_noisy.png,res_0015_noisy.png,noisy,noisy,565.7203369140625,110.50481414794922,455.2155227661133,20.604785695222315,27.696991623730547,7.092205928508232,0.3495502769947052,0.7231523394584656,0.3736020624637604,comparisons\noisy\cmp_0015_noisy.png
raw_0015.png,deg_0015_color_shift.png,res_0015_color_shift.png,color_shift,normal,645.5645141601562,645.5645141601562,0.0,20.031407110993605,20.031407110993605,0.0,0.9956141114234924,0.9956141114234924,0.0,comparisons\color_shift\cmp_0015_color_shift.png
raw_0016.png,deg_0016_dark.png,res_0016_dark.png,dark,dark,3542.27392578125,1033.638427734375,2508.635498046875,12.63798218509806,17.98711714084197,5.34913495574391,0.6163264513015747,0.8780145645141602,0.26168811321258545,comparisons\dark\cmp_0016_dark.png
raw_0016.png,deg_0016_low_contrast.png,res_0016_low_contrast.png,low_contrast,low_contrast,1523.962646484375,899.6453247070312,624.3173217773438,16.30106038631078,18.590090335192823,2.2890299488820425,0.7211809754371643,0.8955525755882263,0.174371600151062,comparisons\low_contrast\cmp_0016_low_contrast.png
raw_0016.png,deg_0016_blurry.png,res_0016_blurry.png,blurry,blurry,262.5597229003906,246.56704711914062,15.99267578125,23.93852255503251,24.211453267696076,0.27293071266356606,0.654107928276062,0.6727336049079895,0.01862567663192749,comparisons\blurry\cmp_0016_blurry.png
raw_0016.png,deg_0016_noisy.png,res_0016_noisy.png,noisy,noisy,569.8541870117188,207.52052307128906,362.3336639404297,20.573166172609227,24.96019307454196,4.387026901932732,0.5699784755706787,0.7285351157188416,0.15855664014816284,comparisons\noisy\cmp_0016_noisy.png
